Wall time,Step,Value
1512960172.8041852,0,2.8509600162506104
1512960173.098059,1,2.831170082092285
1512960173.4523194,2,2.836570978164673
1512960173.810507,3,2.8353354930877686
1512960174.1647677,4,2.7836685180664062
1512960174.5710394,5,2.825185537338257
1512960174.8458114,6,2.8356986045837402
1512960175.117771,7,2.814493179321289
1512960175.3967419,8,2.807643175125122
1512960175.673802,9,2.810378313064575
1512960175.9848511,10,2.8323123455047607
1512960176.3754213,11,2.80692195892334
1512960176.7179062,12,2.793928623199463
1512960177.0976825,13,2.798616647720337
1512960177.4597936,14,2.8112175464630127
1512960177.8081658,15,2.80576753616333
1512960178.0996218,16,2.807434320449829
1512960178.4107044,17,2.7595913410186768
1512960178.7031412,18,2.8224194049835205
1512960178.9842002,19,2.769456386566162
1512960179.2658424,20,2.794320821762085
1512960179.5471067,21,2.8225038051605225
1512960179.822275,22,2.7604403495788574
1512960180.1041715,23,2.836212158203125
1512960180.387609,24,2.8147037029266357
1512960180.669645,25,2.7855942249298096
1512960180.9434035,26,2.7931876182556152
1512960181.2368548,27,2.71795392036438
1512960181.5155532,28,2.777242422103882
1512960181.7932353,29,2.753814220428467
1512960182.0681674,30,2.7651596069335938
1512960182.352942,31,2.7729275226593018
1512960182.6337645,32,2.76370906829834
1512960182.9168415,33,2.7826790809631348
1512960183.1947405,34,2.754580497741699
1512960183.46851,35,2.780954122543335
1512960183.747208,36,2.744408369064331
1512960184.0228703,37,2.803507089614868
1512960184.290058,38,2.784454345703125
1512960184.5691667,39,2.7058804035186768
1512960184.843968,40,2.6408941745758057
1512960185.1216567,41,2.7173616886138916
1512960185.3964608,42,2.7058215141296387
1512960185.7026048,43,2.7736005783081055
1512960185.985404,44,2.7231760025024414
1512960186.2647314,45,2.7297654151916504
1512960186.5448692,46,2.75799822807312
1512960186.821265,47,2.6727144718170166
1512960187.1009443,48,2.7029001712799072
1512960187.3768916,49,2.7403762340545654
1512960187.6548119,50,2.742931604385376
1512960187.9421787,51,2.70881724357605
1512960188.2233734,52,2.7168946266174316
1512960188.5008724,53,2.7127633094787598
1512960188.7807283,54,2.700988292694092
1512960189.0917823,55,2.653261184692383
1512960189.3695278,56,2.7069199085235596
1512960189.6580136,57,2.6641037464141846
1512960189.930568,58,2.7094123363494873
1512960190.2153533,59,2.63517427444458
1512960190.5038638,60,2.695411443710327
1512960190.797281,61,2.661555767059326
1512960191.0730345,62,2.6690239906311035
1512960191.373291,63,2.7179150581359863
1512960191.6549335,64,2.632767677307129
1512960191.9611099,65,2.6660261154174805
1512960192.3143897,66,2.6275551319122314
1512960192.648043,67,2.7611167430877686
1512960192.9542193,68,2.7373404502868652
1512960193.2378557,69,2.7213799953460693
1512960193.5176828,70,2.6849348545074463
1512960193.8199346,71,2.71152400970459
1512960194.139848,72,2.673229455947876
1512960194.431497,73,2.7149055004119873
1512960194.728398,74,2.73372483253479
1512960194.9974167,75,2.6653971672058105
1512960195.271238,76,2.710871458053589
1512960195.5657969,77,2.7465028762817383
1512960195.8680477,78,2.7004475593566895
1512960196.1778622,79,2.6710708141326904
1512960196.4550867,80,2.681572437286377
