Wall time,Step,Value
1512943488.2208395,49072,1.0
1512943513.1385944,49127,2.0
1512943535.8849695,49159,4.0
1512943566.0154035,49266,-2.0
1512943587.1280885,49283,-1.0
1512943613.7378266,49357,100.0
1512943642.1415007,49449,53.0
1512943667.635531,49510,1.0
1512943692.4151444,49563,-1.0
1512943694.18709,49580,1.0
1512943770.0144463,49748,12.0
1512943795.8943279,49811,22.0
1512943823.6851575,49894,-95.0
1512943824.9809463,49907,83.0
1512943848.6699758,49950,26.0
1512943876.4565494,50030,-2.0
1512943900.460319,50076,-2.0
1512943902.3170736,50094,6.0
1512943903.5645463,50107,-32.0
1512943926.1726468,50138,84.0
1512943926.2737877,50139,-6.0
1512943928.2944949,50160,-1.0
1512943950.5780945,50187,100.0
1512943955.1862776,50234,-2.0
1512944041.9310932,50389,-4.0
1512944068.0081334,50445,-21.0
1512944071.2383983,50476,-2.0
1512944102.6307535,50557,2.0
1512944122.9834497,50562,20.0
1512944152.7933064,50666,-16.0
1512944177.4619102,50715,-12.0
1512944202.716538,50768,86.0
1512944204.0827699,50783,-1.0
1512944231.6973846,50857,-42.0
1512944283.4966402,50981,2.0
1512944284.2837293,50990,-1.0
1512944310.1112921,51054,52.0
1512944311.2148826,51065,-21.0
1512944335.6165602,51110,-2.0
1512944360.376791,51160,-1.0
1512944419.8071845,51292,94.0
1512944419.9048493,51293,12.0
1512944420.3167858,51296,6.0
1512944445.8888648,51335,-1.0
1512944448.4597313,51360,-2.0
1512944531.6350646,51555,85.0
1512944556.8126392,51597,-6.0
1512944560.0879376,51627,2.0
1512944611.1952016,51718,49.0
1512944614.3340912,51749,78.0
1512944670.3887975,51855,-8.0
1512944697.7343886,51911,13.0
1512944701.434345,51947,12.0
1512944779.2923002,52102,1.0
1512944917.7207077,52475,-16.0
1512944942.478652,52520,97.0
1512944942.9331963,52524,100.0
1512944970.940156,52601,0.0
1512944994.5864856,52624,1.0
1512945105.5818737,52864,-2.0
1512945107.9073005,52887,-62.0
1512945161.4942567,53013,7.0
1512945188.2824602,53070,1.0
1512945230.0796573,53157,-74.0
1512945258.818465,53226,-98.0
1512945259.4406576,53232,8.0
1512945259.9284916,53236,-2.0
1512945287.6365247,53301,-1.0
1512945315.9207869,53368,100.0
1512945342.2918532,53427,80.0
1512945366.345696,53441,-33.0
1512945370.3299718,53475,-1.0
1512945397.1308393,53518,-88.0
1512945398.3889635,53529,2.0
1512945400.7275667,53550,4.0
1512945424.9739525,53579,-1.0
1512945453.4362268,53651,-62.0
1512945456.33559,53678,-98.0
1512945457.9576,53695,27.0
1512945479.5228038,53700,-2.0
1512945484.1166892,53743,2.0
1512945510.1257782,53792,62.0
1512945510.7796803,53798,-2.0
1512945511.8129528,53809,2.0
1512945562.2113798,53894,-2.0
1512945593.2201552,53986,1.0
1512945620.2512622,54043,9.0
1512945675.413899,54165,2.0
1512945734.7882102,54320,1.0
1512945785.44062,54400,6.0
1512945788.902135,54436,-43.0
1512945790.4234588,54449,1.0
1512945818.553929,54508,5.0
1512945843.7539127,54559,-98.0
1512945897.5368207,54666,-2.0
1512945952.1818411,54788,89.0
1512945953.5154595,54800,82.0
1512945984.3051817,54901,2.0
