Wall time,Step,Value
1512528491.4049344,13306,1.0
1512528491.4927304,13308,1.0
1512528492.0618978,13318,1.0
1512528493.6328056,13349,5.0
1512528495.9005437,13396,1.0
1512528499.5333917,13469,2.0
1512528501.241905,13503,14.0
1512528504.6470063,13565,2.0
1512528506.397732,13596,1.0
1512528509.790336,13659,36.0
1512528510.8809907,13679,2.0
1512528511.2986,13687,2.0
1512528513.7449927,13730,1.0
1512528513.9436052,13734,12.0
1512528515.1426628,13757,2.0
1512528515.4305131,13760,0.0
1512528516.5804946,13784,6.0
1512528516.7257326,13787,2.0
1512528523.3634677,13910,1.0
1512528523.4487352,13912,1.0
1512528528.532364,14010,1.0
1512528534.1789691,14120,-2.0
1512528535.912053,14151,5.0
1512528541.0335083,14242,6.0
1512528541.9813297,14260,82.0
1512528542.6709316,14272,1.0
1512528542.8049035,14275,2.0
1512528545.6046987,14328,1.0
1512528545.8156958,14332,1.0
1512528548.94054,14388,1.0
1512528550.1158729,14408,1.0
1512528552.4061127,14450,1.0
1512528554.0379784,14481,2.0
1512528554.2283955,14485,2.0
1512528554.3550353,14488,1.0
1512528554.6839144,14495,2.0
1512528555.2521665,14505,2.0
1512528557.2743785,14546,21.0
1512528558.532182,14567,2.0
1512528558.643015,14569,2.0
1512528558.8456986,14573,2.0
1512528562.0188332,14635,2.0
1512528564.029646,14675,2.0
1512528564.9389672,14692,6.0
1512528565.253633,14699,2.0
1512528566.348853,14720,1.0
1512528568.8798397,14770,1.0
1512528569.4735413,14782,1.0
1512528571.9738312,14829,2.0
1512528573.6863623,14863,2.0
1512528577.1635194,14929,2.0
1512528577.3650591,14933,-1.0
1512528580.6338053,14992,48.0
1512528582.8419023,15029,13.0
1512528582.990079,15032,1.0
1512528586.946708,15101,-1.0
1512528587.2311916,15104,1.0
1512528587.8335872,15117,2.0
1512528590.0269134,15162,1.0
1512528590.5706737,15169,2.0
1512528590.7741184,15172,-2.0
1512528591.2024145,15182,1.0
1512528591.301783,15184,1.0
1512528594.9914966,15250,1.0
1512528595.5299115,15261,-1.0
1512528597.782837,15304,6.0
1512528597.9411993,15307,2.0
1512528600.3757946,15354,1.0
1512528603.2930484,15406,1.0
1512528603.7382123,15415,2.0
1512528604.1084538,15423,2.0
1512528606.9705114,15477,2.0
1512528607.962902,15495,6.0
1512528608.2971365,15502,6.0
1512528610.2332752,15535,2.0
1512528610.8758588,15548,1.0
1512528611.3475187,15555,13.0
1512528612.4887524,15578,1.0
1512528612.5326812,15579,2.0
1512528612.703683,15583,-1.0
1512528616.078834,15636,1.0
1512528616.524026,15646,1.0
1512528617.4445286,15661,2.0
1512528619.9662952,15705,2.0
1512528622.6356063,15746,1.0
1512528623.8919942,15773,2.0
1512528625.3334522,15800,1.0
1512528626.9459262,15830,1.0
1512528629.6463175,15881,40.0
1512528631.1198459,15909,2.0
1512528632.5869274,15937,2.0
1512528633.1251538,15948,1.0
1512528634.7527642,15978,1.0
1512528636.9055417,16019,2.0
1512528639.7733872,16068,1.0
1512528641.5840685,16097,-1.0
1512528647.032019,16199,-1.0
1512528647.0782135,16200,1.0
1512528647.1190238,16201,-1.0
1512528647.3506303,16206,1.0
1512528647.9128,16217,2.0
1512528649.2675567,16242,1.0
1512528650.7562995,16269,2.0
1512528652.5959446,16303,2.0
1512528655.0712955,16349,2.0
1512528658.131935,16397,2.0
1512528663.1142595,16431,2.0
1512528663.310973,16435,2.0
1512528664.8931682,16464,1.0
1512528666.106142,16486,6.0
1512528667.0484185,16506,1.0
1512528667.8581312,16522,1.0
1512528669.0703104,16547,2.0
1512528672.3909369,16615,-1.0
1512528673.442388,16638,1.0
1512528679.6428537,16762,1.0
1512528681.4149466,16796,4.0
1512528682.0050023,16806,1.0
1512528685.008564,16860,1.0
1512528685.3662176,16865,2.0
1512528687.7853584,16914,1.0
1512528689.0609097,16941,-12.0
1512528689.1023135,16942,1.0
1512528690.8481724,16980,1.0
1512528693.1895988,17029,5.0
1512528697.3379462,17119,2.0
1512528697.7458382,17127,2.0
1512528704.149007,17262,1.0
1512528704.896044,17276,1.0
1512528706.0939927,17296,1.0
1512528710.5253997,17388,1.0
1512528711.1095026,17402,1.0
1512528711.235237,17405,2.0
1512528711.7353992,17414,1.0
1512528712.8282566,17438,1.0
1512528713.435713,17449,-1.0
1512528714.0566845,17463,2.0
1512528714.2409406,17467,2.0
1512528716.7677495,17518,1.0
1512528718.6345952,17557,-58.0
1512528718.8927433,17563,-1.0
1512528719.333069,17571,-1.0
1512528721.4477322,17616,-2.0
1512528723.058757,17650,1.0
1512528724.4472582,17680,1.0
1512528724.8991668,17690,8.0
1512528726.4610622,17724,1.0
1512528728.9386168,17772,1.0
1512528729.2019877,17778,1.0
1512528729.9335642,17792,-18.0
1512528732.298073,17843,-12.0
1512528736.7543652,17937,2.0
1512528738.6812236,17979,2.0
1512528740.324313,18015,2.0
1512528741.9797928,18048,13.0
